6.400,9.310,10.667,1.734,2.267,2.333,1.375,2.522,4.800,NaN,NaN,NaN,NaN,
5.533,9.759,NaN,2.016,2.700,2.867,NaN,2.980,NaN,2.475,NaN,5.417,16.928,
6.800,12.060,NaN,4.545,7.167,NaN,5.783,5.424,NaN,NaN,NaN,NaN,18.450,
6.433,11.261,NaN,4.671,2.908,9.750,NaN,5.091,NaN,13.950,7.300,NaN,19.894,
8.117,10.683,NaN,3.734,NaN,NaN,NaN,5.127,NaN,NaN,NaN,7.533,18.797,
NaN,11.378,NaN,4.142,4.875,NaN,7.192,5.733,NaN,8.667,NaN,NaN,17.406,
6.667,12.981,NaN,4.374,NaN,NaN,5.700,5.764,NaN,NaN,NaN,NaN,18.206,
NaN,11.876,NaN,3.321,NaN,7.717,NaN,4.704,12.617,NaN,NaN,NaN,18.867,
NaN,NaN,NaN,9.537,12.058,NaN,NaN,12.392,17.000,NaN,NaN,NaN,22.250,
13.300,18.942,NaN,9.932,10.467,NaN,NaN,10.714,NaN,20.233,NaN,NaN,23.542,
9.050,11.523,NaN,4.006,5.833,5.908,NaN,5.646,NaN,NaN,NaN,NaN,18.780,
8.450,11.660,13.333,4.339,3.572,3.100,NaN,6.139,10.617,7.183,NaN,NaN,19.661,
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
NaN,14.578,17.500,11.589,NaN,NaN,NaN,11.720,11.817,17.967,NaN,NaN,NaN,
NaN,17.510,NaN,9.874,10.442,9.083,NaN,15.417,NaN,NaN,NaN,NaN,21.075,
23.000,NaN,NaN,25.329,NaN,NaN,NaN,26.217,NaN,NaN,27.300,NaN,NaN,
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
NaN,11.698,12.883,4.475,NaN,4.267,NaN,5.196,NaN,NaN,NaN,NaN,18.233,
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
