3.492,6.437,NaN,1.227,NaN,1.250,1.375,1.773,2.267,NaN,NaN,NaN,NaN,
3.950,6.767,NaN,1.361,NaN,2.250,NaN,2.374,NaN,NaN,NaN,4.383,12.450,
NaN,7.733,8.800,2.606,NaN,NaN,1.408,3.006,NaN,9.450,NaN,4.767,11.610,
NaN,8.558,NaN,2.682,3.117,NaN,3.367,2.759,NaN,NaN,NaN,NaN,11.658,
NaN,7.631,NaN,2.364,2.783,1.500,NaN,3.011,NaN,NaN,NaN,NaN,12.792,
NaN,9.156,NaN,3.082,2.333,NaN,1.567,4.161,10.150,NaN,NaN,NaN,12.631,
4.050,8.626,12.867,3.089,3.817,6.133,1.817,3.709,5.833,5.158,NaN,NaN,14.500,
4.467,8.352,NaN,2.672,6.233,NaN,NaN,3.444,NaN,NaN,NaN,NaN,13.007,
15.033,12.753,NaN,6.998,NaN,9.233,NaN,9.577,NaN,NaN,NaN,6.683,18.033,
8.683,10.805,NaN,7.657,NaN,6.944,NaN,11.271,NaN,NaN,NaN,9.800,16.900,
8.667,9.177,8.200,2.754,NaN,4.900,4.292,3.156,6.517,NaN,NaN,NaN,11.628,
7.600,8.685,NaN,3.073,NaN,3.467,1.400,4.000,NaN,NaN,NaN,NaN,12.111,
NaN,8.833,NaN,15.987,NaN,NaN,19.600,17.217,NaN,NaN,NaN,NaN,NaN,
NaN,9.333,NaN,13.276,NaN,15.417,18.567,18.125,NaN,NaN,NaN,NaN,NaN,
NaN,13.000,NaN,7.470,NaN,NaN,NaN,8.112,NaN,10.083,NaN,NaN,18.450,
NaN,11.872,NaN,5.684,NaN,NaN,NaN,6.961,13.600,NaN,NaN,NaN,15.121,
NaN,13.683,NaN,7.929,NaN,NaN,NaN,7.664,NaN,NaN,NaN,NaN,NaN,
NaN,8.350,NaN,6.742,NaN,NaN,NaN,6.558,NaN,NaN,NaN,NaN,NaN,
5.367,7.987,NaN,2.618,NaN,2.767,NaN,3.317,NaN,3.500,10.083,2.383,13.158,
NaN,17.508,NaN,12.215,NaN,NaN,NaN,14.123,NaN,NaN,NaN,NaN,23.217,
