3.000,6.000,0.000,30.000,3.000,1.000,1.000,7.000,2.000,0.000,0.000,0.000,0.000,
1.000,6.000,0.000,26.000,0.000,2.000,0.000,7.000,2.000,1.000,0.000,0.000,9.000,
1.000,5.000,0.000,9.000,1.000,2.000,1.000,15.000,0.000,0.000,0.000,0.000,9.000,
0.000,6.000,1.000,28.000,0.000,0.000,0.000,12.000,0.000,1.000,0.000,0.000,3.000,
4.000,6.000,0.000,24.000,0.000,1.000,0.000,9.000,0.000,0.000,0.000,0.000,3.000,
2.000,15.000,0.000,26.000,1.000,0.000,1.000,15.000,1.000,0.000,0.000,0.000,8.000,
0.000,8.000,0.000,17.000,3.000,2.000,0.000,6.000,2.000,3.000,0.000,0.000,4.000,
2.000,9.000,0.000,21.000,1.000,1.000,1.000,10.000,1.000,0.000,0.000,0.000,3.000,
1.000,3.000,0.000,5.000,0.000,0.000,0.000,2.000,0.000,1.000,0.000,0.000,3.000,
0.000,8.000,0.000,14.000,0.000,1.000,0.000,6.000,2.000,0.000,0.000,0.000,3.000,
0.000,4.000,0.000,24.000,0.000,0.000,1.000,9.000,0.000,0.000,0.000,0.000,3.000,
1.000,10.000,1.000,23.000,1.000,3.000,1.000,10.000,1.000,0.000,0.000,0.000,5.000,
0.000,4.000,0.000,7.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,
0.000,1.000,0.000,11.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,
0.000,3.000,0.000,21.000,1.000,0.000,0.000,10.000,0.000,1.000,0.000,0.000,0.000,
0.000,7.000,0.000,16.000,2.000,1.000,1.000,4.000,0.000,2.000,0.000,0.000,4.000,
2.000,4.000,0.000,5.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,1.000,
0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,
0.000,9.000,2.000,16.000,1.000,3.000,1.000,13.000,2.000,1.000,0.000,1.000,7.000,
0.000,0.000,0.000,11.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,
