5.483,9.869,NaN,1.869,1.467,1.800,1.667,2.526,2.667,2.817,2.483,NaN,NaN,
5.733,10.383,11.200,2.156,NaN,2.108,NaN,3.399,5.533,3.967,NaN,NaN,19.169,
6.783,13.372,NaN,4.749,NaN,NaN,1.683,5.310,4.917,NaN,NaN,5.033,NaN,
8.067,12.598,NaN,4.126,11.733,7.954,NaN,5.971,NaN,NaN,NaN,3.200,18.950,
NaN,11.413,NaN,3.618,3.533,NaN,NaN,4.550,5.142,5.833,NaN,NaN,17.317,
NaN,12.597,NaN,4.303,4.958,6.550,NaN,6.185,NaN,NaN,NaN,NaN,22.167,
8.617,13.004,NaN,4.706,NaN,NaN,NaN,6.931,NaN,10.050,8.867,NaN,19.267,
NaN,13.108,NaN,4.609,7.050,NaN,NaN,4.613,11.267,NaN,NaN,NaN,19.642,
NaN,24.208,NaN,11.750,NaN,NaN,NaN,12.173,NaN,NaN,NaN,NaN,NaN,
10.567,22.250,NaN,9.273,7.750,11.700,NaN,10.723,NaN,15.292,NaN,NaN,NaN,
5.767,12.847,14.108,4.405,NaN,3.033,3.567,5.919,NaN,NaN,NaN,NaN,18.246,
NaN,12.283,13.883,3.591,3.733,2.392,NaN,4.490,NaN,7.500,NaN,11.700,18.378,
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
NaN,17.646,NaN,11.263,20.150,13.844,NaN,12.122,NaN,NaN,NaN,NaN,21.150,
NaN,18.296,NaN,7.974,14.683,NaN,9.667,11.163,NaN,NaN,NaN,NaN,22.267,
24.667,29.417,NaN,24.429,NaN,26.167,NaN,25.183,NaN,NaN,NaN,NaN,NaN,
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
9.283,11.950,NaN,3.339,NaN,4.783,6.842,5.322,NaN,7.383,NaN,NaN,18.979,
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
