4.275,7.903,NaN,1.513,1.317,NaN,1.142,2.076,NaN,2.867,NaN,NaN,NaN,
4.375,8.095,NaN,1.723,2.350,NaN,2.067,2.861,NaN,6.333,NaN,NaN,14.992,
NaN,9.678,NaN,3.260,NaN,6.283,NaN,4.802,NaN,5.783,NaN,2.167,16.910,
7.283,11.756,NaN,2.880,NaN,NaN,NaN,5.354,NaN,NaN,NaN,NaN,16.179,
6.650,9.861,11.767,2.838,NaN,3.667,NaN,3.913,5.946,4.150,NaN,NaN,16.360,
6.267,10.097,NaN,3.559,NaN,4.983,2.492,4.441,NaN,NaN,NaN,NaN,15.344,
6.350,10.217,13.450,3.071,NaN,NaN,5.783,5.243,6.800,4.483,6.567,NaN,15.911,
7.283,9.520,NaN,3.430,4.308,3.208,NaN,4.103,NaN,NaN,NaN,NaN,17.067,
10.633,19.808,NaN,10.458,NaN,NaN,NaN,11.358,9.917,NaN,NaN,NaN,NaN,
8.008,14.512,NaN,9.297,NaN,NaN,NaN,9.100,NaN,NaN,NaN,NaN,18.692,
NaN,9.717,NaN,3.602,2.450,5.117,4.608,3.608,NaN,5.317,NaN,NaN,NaN,
5.692,9.760,11.650,3.614,1.633,4.900,4.683,4.181,6.950,8.517,NaN,NaN,14.591,
7.517,NaN,NaN,15.056,5.617,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
NaN,10.600,NaN,6.133,NaN,NaN,6.250,6.933,NaN,NaN,NaN,NaN,NaN,
NaN,14.354,NaN,8.618,NaN,NaN,NaN,9.857,NaN,NaN,NaN,NaN,18.879,
7.300,13.179,NaN,8.152,NaN,NaN,NaN,8.185,7.983,12.133,NaN,NaN,17.967,
NaN,25.700,NaN,12.583,5.833,22.817,NaN,19.325,24.233,23.450,24.183,NaN,23.367,
8.217,10.508,NaN,7.500,NaN,NaN,NaN,6.556,NaN,NaN,NaN,NaN,NaN,
5.092,10.007,10.633,2.903,3.667,1.783,4.633,4.103,NaN,NaN,NaN,NaN,14.958,
16.956,NaN,NaN,12.200,17.933,NaN,NaN,14.138,NaN,NaN,NaN,NaN,NaN,
