4.717,8.712,9.983,1.551,NaN,1.733,1.408,2.106,NaN,3.008,NaN,NaN,NaN,
5.133,9.019,11.717,1.741,NaN,NaN,2.167,2.760,NaN,3.371,NaN,NaN,15.905,
6.217,10.323,NaN,3.352,5.867,5.392,4.533,4.424,NaN,6.517,NaN,NaN,17.148,
5.383,10.890,NaN,3.529,NaN,2.533,NaN,4.483,NaN,6.633,NaN,NaN,19.367,
6.700,9.667,NaN,2.571,NaN,3.883,NaN,3.282,7.083,NaN,NaN,NaN,16.981,
7.022,10.803,11.717,2.677,NaN,NaN,3.888,4.044,NaN,NaN,NaN,NaN,17.042,
NaN,10.796,NaN,3.403,3.567,8.000,8.900,4.887,NaN,NaN,NaN,NaN,17.954,
6.683,10.686,NaN,3.121,NaN,3.383,4.483,3.667,3.183,NaN,NaN,NaN,16.544,
NaN,20.706,NaN,12.767,NaN,NaN,NaN,14.537,NaN,NaN,NaN,NaN,20.878,
NaN,15.022,NaN,7.597,6.800,9.933,NaN,9.983,9.000,NaN,NaN,NaN,22.631,
6.950,10.050,NaN,2.861,1.683,2.675,7.600,3.817,5.500,NaN,NaN,NaN,14.886,
NaN,10.407,NaN,2.850,NaN,3.392,NaN,4.150,NaN,NaN,7.600,NaN,16.672,
8.333,10.917,NaN,13.193,16.833,NaN,22.100,14.300,NaN,7.833,NaN,NaN,14.017,
NaN,NaN,NaN,12.247,NaN,NaN,NaN,18.711,NaN,NaN,NaN,NaN,NaN,
11.233,15.283,NaN,8.446,NaN,NaN,13.383,11.261,NaN,NaN,NaN,NaN,21.050,
11.050,13.108,NaN,6.053,NaN,NaN,NaN,8.627,NaN,NaN,NaN,NaN,18.664,
NaN,19.556,20.233,7.704,14.250,9.992,NaN,9.272,NaN,NaN,NaN,NaN,NaN,
9.467,21.192,NaN,6.478,NaN,NaN,6.133,NaN,6.933,NaN,NaN,NaN,NaN,
NaN,10.106,NaN,2.996,2.317,NaN,3.783,3.796,NaN,3.217,6.150,3.517,17.317,
NaN,NaN,NaN,9.985,NaN,5.700,13.692,15.117,NaN,NaN,NaN,NaN,NaN,
