3.983,6.892,NaN,1.298,NaN,NaN,NaN,1.767,2.033,2.933,NaN,1.533,NaN,
3.733,7.137,NaN,1.450,NaN,NaN,1.650,2.212,3.117,NaN,NaN,2.967,11.133,
5.289,8.612,NaN,2.897,3.950,NaN,NaN,4.314,NaN,NaN,NaN,NaN,13.429,
NaN,9.229,11.150,3.414,4.250,6.150,5.700,4.888,NaN,NaN,7.517,5.667,13.578,
4.200,8.646,NaN,2.658,NaN,NaN,2.733,3.714,6.233,NaN,NaN,NaN,14.242,
5.200,8.847,NaN,3.245,NaN,NaN,NaN,4.883,NaN,6.750,NaN,NaN,14.472,
NaN,10.155,NaN,4.525,1.617,NaN,NaN,6.617,NaN,6.650,NaN,NaN,14.913,
5.717,10.150,NaN,3.527,2.883,1.400,NaN,3.580,NaN,4.917,NaN,NaN,13.100,
NaN,9.492,NaN,9.806,NaN,13.200,NaN,8.817,NaN,9.733,NaN,NaN,17.956,
NaN,15.217,NaN,9.332,NaN,NaN,NaN,10.963,NaN,10.067,NaN,NaN,16.650,
4.342,9.213,NaN,3.442,NaN,NaN,6.017,3.802,NaN,4.533,NaN,4.900,13.238,
5.829,8.467,NaN,2.799,NaN,2.378,3.283,3.588,NaN,NaN,7.150,NaN,13.454,
NaN,26.083,NaN,20.424,22.700,NaN,20.650,23.367,23.233,NaN,NaN,NaN,28.067,
NaN,NaN,NaN,21.232,NaN,21.050,NaN,22.540,NaN,NaN,NaN,NaN,NaN,
NaN,13.550,NaN,10.082,NaN,NaN,13.567,9.569,11.858,NaN,NaN,NaN,16.678,
6.167,12.281,NaN,7.406,NaN,13.500,NaN,6.153,14.317,12.367,NaN,NaN,16.983,
NaN,20.322,NaN,18.846,NaN,NaN,NaN,20.350,22.433,NaN,NaN,NaN,NaN,
NaN,23.400,NaN,21.717,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
5.113,8.900,NaN,2.836,2.700,NaN,1.617,3.186,4.275,3.917,NaN,NaN,14.520,
23.167,22.600,NaN,18.378,NaN,NaN,NaN,19.417,NaN,NaN,NaN,NaN,NaN,
